feature,1,3,5,10,15
price_only,2.3697152197360993,3.3557608485221864,3.963079446554184,5.405746865272522,6.6112554430961605
price_plus_sentiment,2.5165312707424166,3.59754399061203,4.5666988611221315,7.341307330131531,7.298363876342774
