F,1,3,5,10,15
F1,0.9832479298114777,0.9653749674558639,0.9514594405889512,0.9098028481006623,0.8628893315792083
F5,0.9508166432380676,0.9466619700193405,0.929135674238205,0.8643213987350464,0.8156819075345993
