Date,Close,pos_mean,neut_mean,neg_mean,news_count
2009-06-01,14.892409324645996,0.07644281536340714,0.32868117094039917,0.5948760509490967,1.0
2009-06-02,14.925920486450195,0.0,0.0,0.0,0.0
2009-06-03,15.2431640625,0.0,0.0,0.0,0.0
2009-06-04,15.531356811523438,0.0,0.0,0.0,0.0
2009-06-05,15.477746963500977,0.0,0.0,0.0,0.0
2009-06-08,15.593914985656738,0.0,0.0,0.0,0.0
2009-06-09,15.332513809204102,0.0,0.0,0.0,0.0
2009-06-10,15.475505828857422,0.0,0.0,0.0,0.0
2009-06-11,14.905814170837402,0.0,0.0,0.0,0.0
2009-06-12,14.378569602966309,0.0,0.0,0.0,0.0
2009-06-15,14.394210815429688,0.0,0.0,0.0,0.0
2009-06-16,13.954095840454102,0.0,0.0,0.0,0.0
2009-06-17,13.706110954284668,0.0,0.0,0.0,0.0
2009-06-18,13.719517707824709,0.0,0.0,0.0,0.0
2009-06-19,13.710577011108398,0.0,0.0,0.0,0.0
2009-06-22,13.681533813476562,0.0,0.0,0.0,0.0
2009-06-23,14.00100803375244,0.0,0.0,0.0,0.0
2009-06-24,13.64802360534668,0.0,0.0,0.0,0.0
2009-06-25,13.840157508850098,0.0,0.0,0.0,0.0
2009-06-26,14.257930755615234,0.0,0.0,0.0,0.0
2009-06-29,14.070268630981444,0.0,0.0,0.0,0.0
2009-06-30,13.90941333770752,0.0,0.0,0.0,0.0
2009-07-01,13.58323860168457,0.0,0.0,0.0,0.0
2009-07-02,13.422385215759276,0.0,0.0,0.0,0.0
2009-07-06,13.554191589355469,0.0,0.0,0.0,0.0
2009-07-07,13.3397216796875,0.0,0.0,0.0,0.0
2009-07-08,13.290571212768556,0.0,0.0,0.0,0.0
2009-07-09,13.502806663513184,0.0,0.0,0.0,0.0
2009-07-10,13.373236656188965,0.0,0.0,0.0,0.0
2009-07-13,13.48270320892334,0.0,0.0,0.0,0.0
2009-07-14,13.469297409057615,0.0,0.0,0.0,0.0
2009-07-15,13.996542930603027,0.0,0.0,0.0,0.0
2009-07-16,14.389742851257324,0.0,0.0,0.0,0.0
2009-07-17,14.320488929748535,0.0,0.0,0.0,0.0
2009-07-20,14.995180130004885,0.0,0.0,0.0,0.0
2009-07-21,15.00188159942627,0.0,0.0,0.0,0.0
2009-07-22,14.934858322143556,0.0,0.0,0.0,0.0
2009-07-23,15.010817527770996,0.0,0.0,0.0,0.0
2009-07-24,15.033158302307127,0.0,0.0,0.0,0.0
2009-07-27,15.234230041503906,0.0,0.0,0.0,0.0
2009-07-28,14.811982154846191,0.0,0.0,0.0,0.0
2009-07-29,14.919217109680176,0.0,0.0,0.0,0.0
2009-07-30,15.01528263092041,0.0,0.0,0.0,0.0
2009-07-31,14.624323844909668,0.0,0.0,0.0,0.0
2009-08-03,15.439763069152832,0.0,0.0,0.0,0.0
2009-08-04,15.43752098083496,0.0,0.0,0.0,0.0
2009-08-05,15.276671409606934,0.0,0.0,0.0,0.0
2009-08-06,15.336990356445312,0.0,0.0,0.0,0.0
2009-08-07,15.453174591064451,0.491230133920908,0.44681671634316444,0.06195311745007833,3.0
2009-08-10,15.388375282287598,0.6055728488912185,0.1552798735598723,0.23914730176329613,3.0
2009-08-11,15.328060150146484,0.0,0.0,0.0,0.0
2009-08-12,15.315755844116213,0.30179742226998013,0.48816027740637463,0.21004228309417763,3.0
2009-08-13,15.367209434509276,0.06993144303560257,0.7093890968710184,0.22067946065217256,5.0
2009-08-14,15.170310020446776,0.10122906463220716,0.6791433095932007,0.2196276243776083,6.0
2009-08-17,14.863771438598633,0.09688981343060732,0.5353061626665294,0.3678040388622321,8.0
2009-08-18,14.993548393249512,0.2432161420583725,0.748002290725708,0.00878155417740345,1.0
2009-08-19,15.036062240600586,0.0,0.0,0.0,0.0
2009-08-20,15.1725492477417,0.0,0.0,0.0,0.0
2009-08-21,15.43881607055664,0.0,0.0,0.0,0.0
2009-08-24,15.203866958618164,0.0,0.0,0.0,0.0
2009-08-25,15.434340476989746,0.0,0.0,0.0,0.0
2009-08-26,15.70731258392334,0.0,0.0,0.0,0.0
2009-08-27,15.597674369812012,0.4284982681274414,0.4076822102069855,0.16381949186325073,1.0
2009-08-28,15.77443790435791,0.0,0.0,0.0,0.0
2009-08-31,15.908690452575684,0.24784983694553375,0.7274615168571472,0.024688629433512688,1.0
2009-09-01,15.702844619750977,0.0,0.0,0.0,0.0
