Date,Close,pos_mean,neut_mean,neg_mean,news_count
2009-08-13,22.336530685424805,0.03202694281935692,0.9424924850463867,0.025480614975094795,1.0
2009-08-14,21.99629783630371,0.06075211241841316,0.9270356297492981,0.012212224304676056,1.0
2009-08-17,21.341339111328125,0.045716043561697006,0.9047319889068604,0.04955198988318443,1.0
2009-08-18,21.434904098510746,0.0,0.0,0.0,0.0
2009-08-19,21.673067092895508,0.0,0.0,0.0,0.0
2009-08-20,22.02181434631348,0.0,0.0,0.0,0.0
2009-08-21,22.78734588623047,0.0,0.0,0.0,0.0
2009-08-24,22.79585075378418,0.0,0.0,0.0,0.0
2009-08-25,22.855392456054688,0.0,0.0,0.0,0.0
2009-08-26,22.965967178344727,0.0,0.0,0.0,0.0
2009-08-27,22.97447395324707,0.0,0.0,0.0,0.0
2009-08-28,22.82987594604492,0.0,0.0,0.0,0.0
2009-08-31,22.14940071105957,0.0,0.0,0.0,0.0
2009-09-01,21.843191146850582,0.0,0.0,0.0,0.0
2009-09-02,21.605026245117188,0.0,0.0,0.0,0.0
2009-09-03,21.639047622680664,0.0,0.0,0.0,0.0
2009-09-04,22.030319213867188,0.0,0.0,0.0,0.0
2009-09-08,22.35354232788086,0.0,0.0,0.0,0.0
2009-09-09,22.923439025878903,0.0,0.0,0.0,0.0
2009-09-10,24.12277603149414,0.0,0.0,0.0,0.0
2009-09-11,24.173810958862305,0.0,0.0,0.0,0.0
2009-09-14,23.884605407714844,0.0,0.0,0.0,0.0
2009-09-15,24.063236236572266,0.0,0.0,0.0,0.0
2009-09-16,24.131282806396484,0.0,0.0,0.0,0.0
2009-09-17,24.20783042907715,0.0,0.0,0.0,0.0
2009-09-18,24.190820693969727,0.0,0.0,0.0,0.0
2009-09-21,23.81656265258789,0.0,0.0,0.0,0.0
2009-09-22,24.13978576660156,0.0,0.0,0.0,0.0
2009-09-23,23.884605407714844,0.0,0.0,0.0,0.0
2009-09-24,23.791038513183597,0.0,0.0,0.0,0.0
2009-09-25,23.493337631225582,0.0,0.0,0.0,0.0
2009-09-28,24.01219749450684,0.0,0.0,0.0,0.0
2009-09-29,23.76552391052246,0.0,0.0,0.0,0.0
2009-09-30,23.35723876953125,0.02817988023161888,0.030462972819805145,0.9413571953773499,1.0
2009-10-01,23.272180557250977,0.0,0.0,0.0,0.0
2009-10-02,23.14459228515625,0.0,0.0,0.0,0.0
2009-10-05,23.535865783691406,0.0,0.0,0.0,0.0
2009-10-06,23.96966552734375,0.16573944687843323,0.8230249881744385,0.011235623620450497,1.0
2009-10-07,23.96116065979004,0.0,0.0,0.0,0.0
2009-10-08,24.386457443237305,0.0,0.0,0.0,0.0
2009-10-09,24.360939025878903,0.0,0.0,0.0,0.0
2009-10-12,24.360939025878903,0.0,0.0,0.0,0.0
2009-10-13,24.16530418395996,0.0,0.0,0.0,0.0
2009-10-14,24.590599060058597,0.0,0.0,0.0,0.0
2009-10-15,24.8627872467041,0.0,0.0,0.0,0.0
2009-10-16,25.007387161254883,0.0,0.0,0.0,0.0
2009-10-19,25.407169342041016,0.0,0.0,0.0,0.0
2009-10-20,24.964859008789062,0.0,0.0,0.0,0.0
2009-10-21,24.8627872467041,0.0,0.0,0.0,0.0
2009-10-22,25.041412353515625,0.027253467589616776,0.9060233235359192,0.06672325730323792,1.0
2009-10-23,24.57358741760254,0.0,0.0,0.0,0.0
2009-10-26,24.369447708129883,0.0,0.0,0.0,0.0
2009-10-27,23.96116065979004,0.0,0.0,0.0,0.0
2009-10-28,23.17011260986328,0.1431931108236313,0.8423190116882324,0.01448783464729786,1.0
2009-10-29,23.935644149780277,0.0,0.0,0.0,0.0
2009-10-30,23.280685424804688,0.0,0.0,0.0,0.0
2009-11-02,23.314712524414062,0.0,0.0,0.0,0.0
2009-11-03,23.493337631225582,0.0,0.0,0.0,0.0
2009-11-04,23.84208106994629,0.7646865844726562,0.2168538011610508,0.018459624610841274,2.0
2009-11-05,24.667150497436523,0.46987462788820267,0.5167856067419052,0.013339819852262735,2.0
2009-11-06,24.29289054870605,0.0,0.0,0.0,0.0
2009-11-09,24.667150497436523,0.0,0.0,0.0,0.0
2009-11-10,24.76922035217285,0.0,0.0,0.0,0.0
2009-11-11,24.9138240814209,0.0,0.0,0.0,0.0
2009-11-12,24.70968246459961,0.6868893264327198,0.027005144860595465,0.2861055117100477,4.0
2009-11-13,25.892004013061523,0.7835071757435799,0.07105858530849218,0.14543424383737147,4.0
2009-11-16,26.1131591796875,0.9493298530578613,0.022788675501942635,0.027881480753421783,1.0
2009-11-17,26.257753372192383,0.0,0.0,0.0,0.0
2009-11-18,26.08763885498047,0.0,0.0,0.0,0.0
2009-11-19,25.696365356445312,0.0,0.0,0.0,0.0
2009-11-20,25.52625274658203,0.0,0.0,0.0,0.0
2009-11-23,25.926027297973636,0.3399151489138603,0.1770019493997097,0.4830829044803977,2.0
2009-11-24,25.713376998901367,0.0,0.0,0.0,0.0
2009-11-25,26.03660774230957,0.0,0.0,0.0,0.0
2009-11-27,25.815454483032227,0.0,0.0,0.0,0.0
2009-11-30,25.70487403869629,0.0,0.0,0.0,0.0
