Date,Close,pos_mean,neut_mean,neg_mean,news_count
2009-07-27,4.817984104156494,0.19844762980937958,0.38838813081383705,0.4131642719730735,2.0
2009-07-28,4.814975261688232,0.0,0.0,0.0,0.0
2009-07-29,4.8158769607543945,0.0,0.0,0.0,0.0
2009-07-30,4.898938179016113,0.0,0.0,0.0,0.0
2009-07-31,4.916994094848633,0.0,0.0,0.0,0.0
2009-08-03,5.00847864151001,0.0,0.0,0.0,0.0
2009-08-04,4.98199462890625,0.0,0.0,0.0,0.0
2009-08-05,4.968754291534424,0.0,0.0,0.0,0.0
2009-08-06,4.932642459869385,0.0,0.0,0.0,0.0
2009-08-07,4.980790615081787,0.0,0.0,0.0,0.0
2009-08-10,4.957016944885254,0.30700478330254555,0.6801628122727076,0.012832423982520899,3.0
2009-08-11,4.900139331817627,0.0,0.0,0.0,0.0
2009-08-12,4.97477388381958,0.0,0.0,0.0,0.0
2009-08-13,5.068362712860107,0.4996655061841011,0.4697138201445341,0.0306206694804132,2.0
2009-08-14,5.019011974334717,0.0,0.0,0.0,0.0
2009-08-17,4.802638053894043,0.0,0.0,0.0,0.0
2009-08-18,4.935349464416504,0.0,0.0,0.0,0.0
2009-08-19,4.953405380249023,0.0,0.0,0.0,0.0
2009-08-20,5.005470275878906,0.0,0.0,0.0,0.0
2009-08-21,5.092439651489258,0.0,0.0,0.0,0.0
2009-08-24,5.087623119354248,0.2380763292312622,0.38404935598373413,0.3778742849826813,1.0
2009-08-25,5.097855091094971,0.0,0.0,0.0,0.0
2009-08-26,5.037967681884766,0.0,0.0,0.0,0.0
2009-08-27,5.099359512329102,0.046968378126621246,0.910406768321991,0.0426248200237751,1.0
2009-08-28,5.117415904998779,0.02784068137407303,0.38973021507263184,0.5824291408061981,2.0
2009-08-31,5.062044143676758,0.0,0.0,0.0,0.0
2009-09-01,4.974471569061279,0.48507921677082777,0.028219553641974926,0.48670121282339096,2.0
2009-09-02,4.970861434936523,0.1340140551328659,0.8564338088035583,0.009552140720188618,1.0
2009-09-03,5.012089729309082,0.944416880607605,0.04321841523051262,0.012364724650979042,1.0
2009-09-04,5.125239849090576,0.050256118178367615,0.9160088896751404,0.03373496234416962,1.0
2009-09-08,5.2040863037109375,0.8828156789143881,0.09328439086675644,0.023899922768274944,3.0
2009-09-09,5.1502180099487305,0.41885502357035875,0.08539369702339172,0.49575125239789486,2.0
2009-09-10,5.19295072555542,0.5859183073043823,0.3844800004735589,0.029601693153381348,2.0
2009-09-11,5.180911064147949,0.0,0.0,0.0,0.0
2009-09-14,5.227860927581787,0.0,0.0,0.0,0.0
2009-09-15,5.271193981170654,0.7832677066326141,0.16859466458360353,0.048137624437610306,3.0
2009-09-16,5.473123550415039,0.9497101902961731,0.034097690135240555,0.016192162409424782,1.0
2009-09-17,5.553773403167725,0.6806438565254211,0.303785964846611,0.01557021060337623,3.0
2009-09-18,5.567917346954346,0.2048216462135315,0.7756676077842712,0.019510772079229355,1.0
2009-09-21,5.537822723388672,0.9410727620124817,0.029801001772284508,0.029126213863492012,1.0
2009-09-22,5.551666259765625,0.0,0.0,0.0,0.0
2009-09-23,5.582362651824951,0.6277961606780688,0.3493148672084014,0.02288898453116417,3.0
2009-09-24,5.53180456161499,0.0,0.0,0.0,0.0
2009-09-25,5.4881696701049805,0.0,0.0,0.0,0.0
2009-09-28,5.601922035217285,0.0,0.0,0.0,0.0
2009-09-29,5.578752040863037,0.0,0.0,0.0,0.0
2009-09-30,5.577849864959717,0.0,0.0,0.0,0.0
2009-10-01,5.442729473114014,0.0,0.0,0.0,0.0
2009-10-02,5.564304828643799,0.9558496475219727,0.02606191299855709,0.01808854378759861,1.0
2009-10-05,5.5980095863342285,0.7360147833824158,0.23955461289733648,0.024430599063634872,2.0
2009-10-06,5.718083381652832,0.706456184387207,0.2749293806652228,0.0186144532635808,3.0
2009-10-07,5.725307941436768,0.0,0.0,0.0,0.0
2009-10-08,5.695816040039063,0.0,0.0,0.0,0.0
2009-10-09,5.731927394866943,0.0,0.0,0.0,0.0
2009-10-12,5.742159366607666,0.6314067244529724,0.348773717880249,0.019819533452391624,1.0
2009-10-13,5.718384265899658,0.0,0.0,0.0,0.0
2009-10-14,5.756605625152588,0.0,0.0,0.0,0.0
2009-10-15,5.734635829925537,0.9209866523742676,0.04339437559247017,0.03561900183558464,1.0
2009-10-16,5.659101963043213,0.43585597071796656,0.06599808298051357,0.4981459015980363,2.0
2009-10-19,5.713572025299072,0.5079695833846927,0.32939388579688966,0.1626365383854136,8.0
2009-10-20,5.981405735015869,0.5927336329801215,0.027234759388698473,0.38003162170449895,9.0
2009-10-21,6.166779518127441,0.48950228307928356,0.3872448408177921,0.12325290663700018,7.0
2009-10-22,6.175206661224365,0.4849057220853865,0.29926821403205395,0.21582608064636588,4.0
2009-10-23,6.137288093566895,0.32747551798820496,0.484743595123291,0.18778096139431,1.0
2009-10-26,6.0933518409729,0.48240903578698635,0.4724914054386318,0.045099555514752865,4.0
2009-10-27,5.939573287963867,0.3138177211706837,0.03362534629801909,0.6525569551934799,3.0
2009-10-28,5.790008068084717,0.2958819316700101,0.16465690545737743,0.539461144246161,4.0
2009-10-29,5.908878803253174,0.19327168663342795,0.7156789302825928,0.09104936259488265,3.0
2009-10-30,5.672642230987549,0.1707170456647873,0.8139322400093079,0.015350664034485817,1.0
2009-11-02,5.697019577026367,0.5298533424735069,0.34860278367996217,0.12154388427734375,5.0
2009-11-03,5.680165767669678,0.018816499039530754,0.053034691140055656,0.9281488060951233,2.0
2009-11-04,5.742159366607666,0.19796736538410187,0.7919800877571106,0.01005253754556179,1.0
2009-11-05,5.839061260223389,0.3532163491472602,0.38292131945490837,0.2638623407110572,4.0
2009-11-06,5.848391056060791,0.18260753899812698,0.806544154882431,0.01084831403568387,2.0
2009-11-09,6.062655925750732,0.6103561639785766,0.11708224155008792,0.27256154678761957,5.0
2009-11-10,6.108400821685791,0.5188459654649099,0.3579125466446082,0.12324147764593363,3.0
2009-11-11,6.116525173187256,0.20958120375871658,0.7618208229541779,0.028597963973879814,2.0
2009-11-12,6.078606605529785,0.33850447041913867,0.5276684742420912,0.13382702553644776,8.0
2009-11-13,6.152636528015137,0.9324392676353455,0.049144936725497246,0.01841578756769498,3.0
2009-11-16,6.218238830566406,0.29476729314774275,0.5407220125198364,0.16451068362221122,4.0
2009-11-17,6.229372978210449,0.0,0.0,0.0,0.0
2009-11-18,6.198075771331787,0.7408719062805176,0.24923677742481232,0.009891337715089321,1.0
2009-11-19,6.034066677093506,0.2520797266624868,0.28908631298691034,0.4588339379988611,4.0
2009-11-20,6.016310214996338,0.9457710385322571,0.023044424131512642,0.031184516847133636,1.0
2009-11-23,6.195669174194336,0.5516396183520555,0.4114970872178674,0.036863294430077076,4.0
2009-11-24,6.152335166931152,0.5006095878779888,0.1658518904199203,0.3335385366032521,3.0
2009-11-25,6.144811630249023,0.36782753467559814,0.3025825712829828,0.32958986051380634,2.0
2009-11-27,6.036473751068115,0.26442873664200306,0.678357657045126,0.05721360584720969,6.0
2009-11-30,6.016012191772461,0.02996724098920822,0.1826470848172903,0.7873857220013937,3.0
2009-12-01,5.927536964416504,0.0,0.0,0.0,0.0
2009-12-02,5.905266761779785,0.1600801795721054,0.5307831764221191,0.30913665890693665,1.0
2009-12-03,5.912790775299072,0.6699219346046448,0.2582370154559612,0.07184102945029736,4.0
2009-12-04,5.817694187164307,0.2769531365483999,0.052933670580387115,0.670113205909729,2.0
2009-12-07,5.686185359954834,0.32216058236857253,0.3017313325156768,0.3761080478628476,3.0
2009-12-08,5.713871955871582,0.22163405641913414,0.46429261565208435,0.31407333072274923,3.0
2009-12-09,5.952513694763184,0.35252523235976696,0.4034718736074865,0.24400289566256106,4.0
2009-12-10,5.911286354064941,0.24053457379341125,0.5806510131806135,0.17881438345648348,4.0
2009-12-11,5.858321189880371,0.06918786652386189,0.4520376255469663,0.47877449356019497,7.0
2009-12-14,5.927836418151856,0.07251740898936987,0.5437909364700317,0.38369164858013394,5.0
2009-12-15,5.843273162841797,0.38068957440555096,0.12008332014083863,0.499227125197649,5.0
2009-12-16,5.869155406951904,0.3327016184727351,0.6070457597573599,0.06025260717918476,3.0
2009-12-17,5.773757457733154,0.4883771687746048,0.5008844435214996,0.010738358832895756,2.0
2009-12-18,5.881192207336426,0.4312501397604744,0.10566951024035613,0.4630803548110028,6.0
2009-12-21,5.965455055236816,0.33793187513947487,0.5480285435914993,0.11403954960405827,2.0
2009-12-22,6.029552459716797,0.3206262375627245,0.3921814390591213,0.28719231339969803,7.0
2009-12-23,6.081915855407715,0.26079258508980274,0.6078020228693882,0.13140537543222308,6.0
2009-12-24,6.29076623916626,0.32991249372975695,0.40918243635031915,0.26090508544196683,9.0
2009-12-28,6.368105411529541,0.48889274802058935,0.27249012771062553,0.23861711926292628,8.0
2009-12-29,6.292571544647217,0.6472219356025258,0.13876974862068892,0.21400828255961338,6.0
2009-12-30,6.369008541107178,0.5888582747429609,0.3911325987428427,0.020009133033454418,4.0
2009-12-31,6.341625213623047,0.08892975478536552,0.5490517376197709,0.3620185009721253,9.0
2010-01-04,6.440330982208252,0.41263955682516096,0.42427908554673194,0.16308136126026512,10.0
2010-01-05,6.451465129852295,0.22115092137112066,0.5294487295815578,0.249400377058639,13.0
2010-01-06,6.348845958709717,0.46757021686062217,0.44180886016692966,0.09062095067929476,16.0
2010-01-07,6.33711051940918,0.6910969987511635,0.06143416417762637,0.24746885616332293,4.0
2010-01-08,6.379239559173584,0.20800836980342866,0.5582132110372185,0.23377843936905265,10.0
2010-01-11,6.3229660987854,0.31385879758745433,0.4356335248798132,0.2505076792091131,5.0
2010-01-12,6.251042366027832,0.43911504768766463,0.30417125951498747,0.2567137278383598,8.0
2010-01-13,6.339216709136963,0.27047996083274484,0.32771672075614333,0.40180333238095045,8.0
2010-01-14,6.30250358581543,0.31238406982559425,0.3001318202855495,0.38748409412801266,13.0
2010-01-15,6.197173595428467,0.1639940162588443,0.6580844925982612,0.17792150085525854,7.0
