Date,Close,pos_mean,neut_mean,neg_mean,news_count
2009-07-27,17.190460205078125,0.13303199782967567,0.45313174836337566,0.41383626125752926,2.0
2009-07-28,17.458234786987305,0.0,0.0,0.0,0.0
2009-07-29,17.703710556030273,0.0,0.0,0.0,0.0
2009-07-30,17.711145401000977,0.0,0.0,0.0,0.0
2009-07-31,17.495431900024414,0.0,0.0,0.0,0.0
2009-08-03,17.726024627685547,0.0,0.0,0.0,0.0
2009-08-04,17.6814022064209,0.0,0.0,0.0,0.0
2009-08-05,17.711145401000977,0.0,0.0,0.0,0.0
2009-08-06,17.4507999420166,0.0,0.0,0.0,0.0
2009-08-07,17.52518653869629,0.11196661740541458,0.8786852955818176,0.009348053485155106,1.0
2009-08-10,17.42104721069336,0.0,0.0,0.0,0.0
2009-08-11,17.205331802368164,0.0,0.0,0.0,0.0
2009-08-12,17.50286865234375,0.0,0.0,0.0,0.0
2009-08-13,17.569820404052734,0.9234429001808167,0.030617112293839455,0.04593994840979576,1.0
2009-08-14,17.621883392333984,0.0,0.0,0.0,0.0
2009-08-17,17.294597625732422,0.2610422894358635,0.7103319391608238,0.028625787468627095,4.0
2009-08-18,17.638687133789062,0.0,0.0,0.0,0.0
2009-08-19,17.691049575805664,0.0,0.0,0.0,0.0
2009-08-20,17.70601463317871,0.0,0.0,0.0,0.0
2009-08-21,18.25956153869629,0.0,0.0,0.0,0.0
2009-08-24,18.431612014770508,0.2966504953801632,0.5810195455948511,0.1223299503326416,3.0
2009-08-25,18.431612014770508,0.0,0.0,0.0,0.0
2009-08-26,18.364280700683597,0.020946240052580833,0.742850124835968,0.2362036556005478,1.0
2009-08-27,18.469009399414062,0.01190333440899849,0.05448796972632408,0.9336087107658386,1.0
2009-08-28,18.461530685424805,0.0,0.0,0.0,0.0
2009-08-31,18.439088821411133,0.0,0.0,0.0,0.0
2009-09-01,17.952865600585938,0.0,0.0,0.0,0.0
2009-09-02,17.84814453125,0.0,0.0,0.0,0.0
2009-09-03,18.03514862060547,0.0,0.0,0.0,0.0
2009-09-04,18.416650772094727,0.013175641186535358,0.09955588728189468,0.8872684836387634,1.0
2009-09-08,18.566259384155277,0.0,0.0,0.0,0.0
2009-09-09,18.53633689880371,0.0,0.0,0.0,0.0
2009-09-10,18.700902938842773,0.48924799263477325,0.49558069556951523,0.015171310864388943,2.0
2009-09-11,18.596168518066406,0.0,0.0,0.0,0.0
2009-09-14,18.700902938842773,0.8339163661003113,0.14857880491763353,0.017504819203168154,2.0
2009-09-15,18.850515365600582,0.1350243240594864,0.8557218313217163,0.009253798983991146,1.0
2009-09-16,18.850515365600582,0.3678656220436096,0.10396873205900192,0.5281656384468079,1.0
2009-09-17,18.92530632019043,0.6519085764884949,0.3378768861293793,0.010214496403932571,1.0
2009-09-18,18.895397186279297,0.0,0.0,0.0,0.0
2009-09-21,18.92530632019043,0.3439062237739563,0.5089761018753052,0.14711762964725494,1.0
2009-09-22,19.276891708374023,0.9240115284919739,0.05987534299492836,0.016113216057419777,1.0
2009-09-23,19.23200798034668,0.9489442110061646,0.028528932482004166,0.022526860237121582,1.0
2009-09-24,19.404056549072266,0.035998802011211715,0.02516730409115553,0.9388339122136434,3.0
2009-09-25,19.112323760986328,0.0,0.0,0.0,0.0
2009-09-28,19.32176971435547,0.0,0.0,0.0,0.0
