Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,22.35549649738143,22.880946264530035,21.973351346520403,22.83317756652832,8402230,0.0,0.0
2000-01-04 00:00:00-05:00,22.928719281285407,24.361765806441053,22.928719281285407,24.170692443847656,16051191,0.0,0.0
2000-01-05 00:00:00-05:00,24.170691358122795,25.317128526750427,24.170691358122795,25.1738224029541,19823822,0.0,0.0
2000-01-06 00:00:00-05:00,25.17382353373867,25.317129663972175,24.170692443847656,24.170692443847656,7903193,0.0,0.0
2000-01-07 00:00:00-05:00,24.170692768470374,24.552838021071608,23.549705439990156,23.78854751586914,6773543,0.0,0.0
2000-01-10 00:00:00-05:00,25.985874448969838,27.466686256371926,25.985874448969838,27.418920516967773,33965839,0.0,0.0
2000-01-11 00:00:00-05:00,27.418925760994853,28.087678750340118,26.94124167667909,27.70553207397461,20134820,0.0,0.0
2000-01-12 00:00:00-05:00,27.46668844330835,27.46668844330835,25.460426743804792,25.74703598022461,13100963,0.0,0.0
2000-01-13 00:00:00-05:00,25.842572644158317,26.75016913010031,25.842572644158317,26.606863021850586,8732387,0.0,0.0
2000-01-14 00:00:00-05:00,26.606858975160595,26.750165061614616,25.55596245167266,25.65149688720703,8151546,0.0,0.0
2000-01-18 00:00:00-05:00,25.651501231390217,26.60686348113816,25.26935751366523,26.368022918701172,8101774,0.0,0.0
2000-01-19 00:00:00-05:00,26.368020585301352,26.702398525297028,26.033645600740886,26.55909538269043,6551343,0.0,0.0
2000-01-20 00:00:00-05:00,26.55909805693465,27.08454789179191,25.555967091377248,25.699270248413086,7212063,0.0,0.0
2000-01-21 00:00:00-05:00,25.69926862030235,25.69926862030235,24.982746969645515,25.030515670776367,8284136,0.0,0.0
2000-01-24 00:00:00-05:00,25.03051021034786,25.985872202810558,24.743901021522117,25.46042251586914,8343031,0.0,0.0
2000-01-25 00:00:00-05:00,27.89660407377869,29.043038076274406,27.89660407377869,28.6608943939209,29911201,0.0,0.0
2000-01-26 00:00:00-05:00,28.613128972896074,28.613128972896074,27.801069860565477,27.992141723632812,10400710,0.0,0.0
2000-01-27 00:00:00-05:00,27.992143756979285,28.756434220202145,27.992143756979285,28.374290466308594,9818449,0.0,0.0
2000-01-28 00:00:00-05:00,28.374290106150468,28.660899395650542,27.84884023463961,28.08768081665039,7500963,0.0,0.0
2000-01-31 00:00:00-05:00,27.848842859162875,27.848842859162875,27.371161650123813,27.753305435180664,7909072,0.0,0.0
2000-02-01 00:00:00-05:00,27.753298245281098,27.848835644512942,27.466689003020797,27.51445770263672,7237202,0.0,0.0
2000-02-02 00:00:00-05:00,27.514463377024235,29.043044347366042,27.37116020405787,28.469825744628906,9411353,0.0,0.0
2000-02-03 00:00:00-05:00,28.70865865281858,29.42518319218415,28.70865865281858,28.94750213623047,10908160,0.0,0.0
2000-02-04 00:00:00-05:00,28.947506554459423,29.234112867428028,28.278750609704684,29.138578414916992,6272985,0.0,0.0
2000-02-07 00:00:00-05:00,29.138570983434256,29.37741148695136,28.708655712755668,29.043033599853516,6153573,0.0,0.0
2000-02-08 00:00:00-05:00,28.995269365096284,28.995269365096284,28.278747744404225,28.708660125732422,5780233,0.0,0.0
2000-02-09 00:00:00-05:00,28.708665616907243,29.807334085374457,28.37429056988869,28.804203033447266,6158338,0.0,0.0
2000-02-10 00:00:00-05:00,28.804202308063967,28.947508429265092,28.18321798249951,28.23098373413086,5675925,0.0,0.0
2000-02-11 00:00:00-05:00,28.230977596864903,29.520717630113857,28.135443158935196,28.94750213623047,7247035,0.0,0.0
2000-02-14 00:00:00-05:00,28.565360649434176,28.565360649434176,27.992142097147852,28.278751373291016,5201622,0.0,0.0
2000-02-15 00:00:00-05:00,28.278754374899005,28.422060505899402,27.03678268340838,28.18321990966797,7082717,0.0,0.0
2000-02-16 00:00:00-05:00,28.18321798249951,28.469824314030372,27.944374447164307,28.23098373413086,4475215,0.0,0.0
2000-02-17 00:00:00-05:00,28.183213782215628,28.183213782215628,27.275617349512515,27.896604537963867,4756310,0.0,0.0
2000-02-18 00:00:00-05:00,27.801064791923512,27.801064791923512,26.9890058276461,27.132308959960938,6493867,0.0,0.0
2000-02-22 00:00:00-05:00,27.08454927696265,27.08454927696265,24.934981123442274,25.50819969177246,12744146,0.0,0.0
2000-02-23 00:00:00-05:00,25.508192944977672,26.463555002548862,24.93497452826101,26.081411361694336,8371718,0.0,0.0
2000-02-24 00:00:00-05:00,26.033648924979584,26.033648924979584,24.791675882821384,25.364892959594727,8338672,0.0,0.0
2000-02-25 00:00:00-05:00,25.269357476230827,25.269357476230827,23.69300651550293,23.69300651550293,8440649,0.0,0.0
2000-02-28 00:00:00-05:00,24.457297168076767,25.173818818733604,24.457297168076767,25.030515670776367,7943639,0.0,0.0
2000-02-29 00:00:00-05:00,25.030515785469284,25.985877990722656,24.648369130106733,25.985877990722656,5506437,0.0,0.0
2000-03-01 00:00:00-05:00,25.985874201477365,26.55909262321714,25.364887085353455,26.511323928833008,7250380,0.0,0.0
2000-03-02 00:00:00-05:00,26.463560325850157,26.463560325850157,25.84257309025271,26.368022918701172,6588241,0.0,0.0
2000-03-03 00:00:00-05:00,26.65463016106116,27.896604537963867,26.65463016106116,27.896604537963867,14559757,0.0,0.0
2000-03-06 00:00:00-05:00,27.896604344128864,28.08767618715732,27.180079760760492,27.51445770263672,7341004,0.0,0.0
2000-03-07 00:00:00-05:00,27.51445770263672,27.80106694489702,27.08454531696388,27.51445770263672,7588140,0.0,0.0
2000-03-08 00:00:00-05:00,27.46669254086147,27.46669254086147,26.654633409099404,26.702402114868164,6294577,0.0,0.0
2000-03-09 00:00:00-05:00,26.70240111223896,27.70553207397461,26.46356054779883,27.70553207397461,5623011,0.0,0.0
2000-03-10 00:00:00-05:00,27.323384180941467,27.323384180941467,26.511325203666953,26.845703125,7061936,0.0,0.0
2000-03-13 00:00:00-05:00,26.845708232174438,27.13231455591577,25.22158996865031,26.702402114868164,5247440,0.0,0.0
2000-03-14 00:00:00-05:00,26.559092390479933,26.559092390479933,25.84256789186666,26.081411361694336,5589559,0.0,0.0
2000-03-15 00:00:00-05:00,26.08141615790786,26.702400427350405,25.699269491344012,26.606863021850586,6642980,0.0,0.0
2000-03-16 00:00:00-05:00,26.606859427540655,27.13230917593601,25.79480341223422,26.98900604248047,8335124,0.0,0.0
2000-03-17 00:00:00-05:00,26.989013170971283,28.230984825550966,26.415794574877335,28.13545036315918,8753675,0.0,0.0
2000-03-20 00:00:00-05:00,28.804201307150315,30.1894789867792,28.804201307150315,30.14171028137207,16985606,0.0,0.0
2000-03-21 00:00:00-05:00,30.141713518795427,30.619394713301755,29.52072619267566,29.950641632080078,13362088,0.0,0.0
2000-03-22 00:00:00-05:00,30.380547380641953,31.670287502046342,30.380547380641953,30.953765869140625,13725900,0.0,0.0
2000-03-23 00:00:00-05:00,30.953769946534422,32.05243836830674,30.428320088768153,31.76582908630371,8163811,0.0,0.0
2000-03-24 00:00:00-05:00,31.76583122690091,31.909134399841342,31.383684506666697,31.6702938079834,6630411,0.0,0.0
2000-03-27 00:00:00-05:00,31.67028953678869,32.24350806211532,30.57162118915189,31.909130096435547,5797669,0.0,0.0
2000-03-28 00:00:00-05:00,31.90912543275807,32.48234387430597,31.049300725871227,31.28814125061035,7592600,0.0,0.0
2000-03-29 00:00:00-05:00,31.28814337083373,31.479215212485904,30.762693589713848,31.19260597229004,5162494,0.0,0.0
2000-03-30 00:00:00-05:00,31.192605785148277,31.33590892666885,30.380546768704523,30.762693405151367,5418652,0.0,0.0
2000-03-31 00:00:00-05:00,30.7626948159477,31.71805701772553,30.7626948159477,31.52698516845703,5358236,0.0,0.0
2000-04-03 00:00:00-04:00,31.52698721531968,32.00466834722163,31.38368110248778,31.956899642944336,4870654,0.0,0.0
2000-04-04 00:00:00-04:00,31.95690166694413,32.052439081549615,29.32965231965025,31.43145179748535,7049975,0.0,0.0
2000-04-05 00:00:00-04:00,31.1448452911733,31.1448452911733,29.998408035242715,30.571626663208008,5140193,0.0,0.0
2000-04-06 00:00:00-04:00,30.5716221610195,31.52698738541329,30.5716221610195,30.9060001373291,3615509,0.0,0.0
2000-04-07 00:00:00-04:00,30.953763325120452,31.622516203115442,30.953763325120452,31.335906982421875,3298023,0.0,0.0
2000-04-10 00:00:00-04:00,31.33591413577125,31.62252342189187,30.7626985189657,31.57475471496582,3665585,0.0,0.0
2000-04-11 00:00:00-04:00,31.909127109387658,32.48234558105469,31.909127109387658,32.48234558105469,6923365,0.0,0.0
2000-04-12 00:00:00-04:00,32.48234723010016,33.34217498125195,30.57161987935239,30.619388580322266,8414293,0.0,0.0
2000-04-13 00:00:00-04:00,30.619388849033125,31.144838653442374,29.998401641845707,29.998401641845703,5078459,0.0,0.0
2000-04-14 00:00:00-04:00,29.998396331568024,30.18947110330055,28.804193785413812,29.711790084838867,8248251,0.0,0.0
2000-04-17 00:00:00-04:00,29.616260528564453,29.616260528564453,28.326520255577908,29.616260528564453,6537253,0.0,0.0
2000-04-18 00:00:00-04:00,29.61626125789615,30.380551699397206,29.04304268791144,30.18947982788086,4275520,0.0,0.0
2000-04-19 00:00:00-04:00,30.57161672095797,31.71805360405377,30.57161672095797,31.28814125061035,8579219,0.0,0.0
2000-04-20 00:00:00-04:00,31.288147833079115,32.48235070801374,31.192610420910096,32.29127883911133,5438824,0.0,0.0
2000-04-24 00:00:00-04:00,31.67028686413044,31.67028686413044,30.66715600718086,30.762693405151367,3844197,0.0,0.0
2000-04-25 00:00:00-04:00,30.76269402478615,31.001534569088058,30.33277868069452,30.953765869140625,3749417,0.0,0.0
2000-04-26 00:00:00-04:00,31.144838836495225,32.482347706074066,31.144838836495225,32.386810302734375,6002636,0.0,0.0
2000-04-27 00:00:00-04:00,32.29127786096816,32.29127786096816,31.240378180684502,31.813596725463867,4674810,0.0,0.0
2000-04-28 00:00:00-04:00,32.29126755572875,33.342166900634766,32.29126755572875,33.342166900634766,11731272,0.0,0.0
2000-05-01 00:00:00-04:00,33.34217505946503,33.53324690835742,32.10020065307617,32.10020065307617,8919209,0.0,0.0
2000-05-02 00:00:00-04:00,32.10020016954105,32.91225920939558,30.810460036933335,32.8644905090332,9296604,0.0,0.0
2000-05-03 00:00:00-04:00,32.100200716262535,32.100200716262535,30.285010759623457,31.52698516845703,6513735,0.0,0.0
2000-05-04 00:00:00-04:00,31.526986599891387,32.0524364258135,30.093940276724048,30.332780838012695,7127420,0.0,0.0
2000-05-05 00:00:00-04:00,30.332786799856965,30.9060054417888,29.998408766157393,30.23724937438965,3471363,0.0,0.0
2000-05-08 00:00:00-04:00,30.237243966816397,31.43144974984415,30.237243966816397,31.001537322998047,3582261,0.0,0.0
2000-05-09 00:00:00-04:00,31.001540881589495,31.81360007974072,30.380553566698598,31.14484405517578,3407096,0.0,0.0
2000-05-10 00:00:00-04:00,31.1448284264538,31.909118531404143,30.953756639074808,31.383668899536133,6369894,0.0,0.0
2000-05-11 00:00:00-04:00,31.38368309018261,31.622523671260627,31.001539342632068,31.43145179748535,3334516,0.0,0.0
2000-05-12 00:00:00-04:00,31.43144651321406,31.622518354866234,30.619387491898312,31.19260597229004,3104612,0.0,0.0
2000-05-15 00:00:00-04:00,31.19260597229004,31.43144651321406,30.714924890442003,31.19260597229004,3892043,0.0,0.0
2000-05-16 00:00:00-04:00,31.526989451280993,32.57788919817155,31.526989451280993,32.24351119995117,5938773,0.0,0.0
2000-05-17 00:00:00-04:00,32.24351013302682,32.768959989085175,32.147972720857794,32.29127883911133,4089812,0.0,0.0
2000-05-18 00:00:00-04:00,32.29127269727487,32.721185059394394,31.335907623603052,31.47921371459961,4393614,0.0,0.0
2000-05-19 00:00:00-04:00,31.479206270942814,31.526974956646157,30.380538321503458,31.383668899536133,4461328,0.0,0.0
2000-05-22 00:00:00-04:00,31.38367674896767,31.71805467708859,30.571617755208354,31.240373611450195,4200507,0.0,0.0
2000-05-23 00:00:00-04:00,31.09706967915038,31.09706967915038,30.38054803090821,30.619388580322266,4224430,0.0,0.0
2000-05-24 00:00:00-04:00,30.619391654012837,31.192610212322553,29.18634821367417,30.046173095703125,4405879,0.0,0.0
2000-05-25 00:00:00-04:00,30.046173238528713,30.906001080080504,29.855101369995744,30.428319931030273,3919007,0.0,0.0
2000-05-26 00:00:00-04:00,30.428328387665573,30.714937747837258,29.998412869689826,30.476097106933594,3368170,0.0,0.0
2000-05-30 00:00:00-04:00,31.049310601333826,32.10020747117048,31.049310601333826,32.00467300415039,7346782,0.0,0.0
2000-05-31 00:00:00-04:00,32.004670617061116,32.43458307517608,31.81359874183621,32.24351119995117,5180943,0.0,0.0
2000-06-01 00:00:00-04:00,32.24350806211532,32.53011732477864,31.431448977141834,31.909130096435547,3898530,0.0,0.0
2000-06-02 00:00:00-04:00,31.90913111082238,32.10020297352692,30.76269697915958,30.9060001373291,5836898,0.0,0.0
2000-06-05 00:00:00-04:00,30.905995057410635,31.33590741669144,30.57161713606165,31.049301147460938,4218956,0.0,0.0
2000-06-06 00:00:00-04:00,31.049301776281858,31.76582337473945,30.905995683329277,31.240373611450195,3841967,0.0,0.0
2000-06-07 00:00:00-04:00,31.240375562089387,31.28814426272291,30.667157065357685,30.71492576599121,3373644,0.0,0.0
2000-06-08 00:00:00-04:00,30.714928274624558,31.431449976343252,30.667159570089538,30.9060001373291,3073391,0.0,0.0
2000-06-09 00:00:00-04:00,30.953769946534422,32.10020411911087,30.953769946534422,31.76582908630371,4017537,0.0,0.0
2000-06-12 00:00:00-04:00,31.765828461204986,31.861362916368943,30.858231926816135,31.12095832824707,3474506,0.0,0.0
2000-06-13 00:00:00-04:00,31.12095528822322,31.718056657554037,30.71492576599121,30.71492576599121,5000405,0.0,0.0
2000-06-14 00:00:00-04:00,30.9060034622414,31.383684648110158,30.9060034622414,31.14484405517578,2941105,0.0,0.0
2000-06-15 00:00:00-04:00,31.24037585534274,32.10020065307617,31.24037585534274,32.10020065307617,4222200,0.0,0.0
2000-06-16 00:00:00-04:00,32.100197909279466,32.29127269727487,31.383676320601904,31.47921371459961,4973543,0.0,0.0
2000-06-19 00:00:00-04:00,31.47922203861885,32.100206397504984,31.431453328988567,32.05244064331055,2712012,0.0,0.0
2000-06-20 00:00:00-04:00,32.05243620548492,32.1479706560824,31.765826942821608,31.909130096435547,3295895,0.0,0.0
2000-06-21 00:00:00-04:00,31.909130096435547,32.1479706560824,31.71805823980515,31.909130096435547,2932286,0.0,0.0
2000-06-22 00:00:00-04:00,31.909131404256552,31.956900109230848,31.383681560410405,31.718059539794922,2864369,0.0,0.0
2000-06-23 00:00:00-04:00,31.57475345730558,31.57475345730558,30.093941334194643,30.28501319885254,5519108,0.0,0.0
2000-06-26 00:00:00-04:00,30.28500998074709,30.953765869140625,30.23724128079966,30.953765869140625,3821997,0.0,0.0
2000-06-27 00:00:00-04:00,30.953773400330196,30.953773400330196,30.237248637655593,30.571626663208008,3376787,0.0,0.0
2000-06-28 00:00:00-04:00,30.571618317312574,30.714924412900054,29.520718771411726,29.926748275756836,3165332,0.0,0.0
