Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,14.315023147346174,14.315023147346174,13.63629360156683,13.913955688476562,10997000,0.0,0.0
2000-01-04 00:00:00-05:00,13.913959509510534,14.021939239628686,13.728851400736557,13.9293851852417,7308000,0.0,0.0
2000-01-05 00:00:00-05:00,13.92938618078975,14.176197010128218,13.836832119787825,14.052791595458984,9457400,0.0,0.0
2000-01-06 00:00:00-05:00,14.052786837544359,14.237894896875348,13.960232807878862,14.068212509155273,7129200,0.0,0.0
2000-01-07 00:00:00-05:00,14.2841734179744,14.993754386901855,14.2841734179744,14.993754386901855,11474000,0.0,0.0
2000-01-10 00:00:00-05:00,14.993757059419572,15.040034087380745,14.500135427833744,14.5155611038208,8723800,0.0,0.0
2000-01-11 00:00:00-05:00,14.839495777471214,15.11715786062556,14.839495777471214,15.009178161621094,9398000,0.0,0.0
2000-01-12 00:00:00-05:00,15.009182993958635,15.255993814003176,14.916628936441933,15.178865432739258,8389800,0.0,0.0
2000-01-13 00:00:00-05:00,15.163438700547037,15.163438700547037,14.91662789768971,14.947479248046875,6106000,0.0,0.0
2000-01-14 00:00:00-05:00,14.978332548815006,15.286846092559909,14.978332548815006,15.070886611938477,7513200,0.0,0.0
2000-01-18 00:00:00-05:00,15.070884213080774,16.042701721191406,15.070884213080774,16.042701721191406,18350800,0.0,0.0
2000-01-19 00:00:00-05:00,16.04269985038202,16.104402542114258,15.811314756386125,16.104402542114258,12813400,0.0,0.0
2000-01-20 00:00:00-05:00,16.10440641110038,16.274088854129218,16.073555057822414,16.258663177490234,11539800,0.0,0.0
2000-01-21 00:00:00-05:00,16.25866514188107,16.505475997924805,16.227813784875604,16.505475997924805,11385800,0.0,0.0
2000-01-24 00:00:00-05:00,16.474618636114748,16.474618636114748,15.687909319221628,16.01184844970703,11306000,0.0,0.0
2000-01-25 00:00:00-05:00,16.011852351266473,16.30494020740719,15.518230698818952,16.258663177490234,9718600,0.0,0.0
2000-01-26 00:00:00-05:00,16.166102920698577,16.166102920698577,15.487373408760849,15.564501762390137,23723800,0.0,0.0
2000-01-27 00:00:00-05:00,15.471953085490634,15.471953085490634,14.423007113592965,14.685243606567383,17550800,0.0,0.0
2000-01-28 00:00:00-05:00,14.685244345638807,14.700670022472462,14.052791595458984,14.052791595458984,10875200,0.0,0.0
2000-01-31 00:00:00-05:00,14.052795418458093,14.500140168332171,13.96024133227725,14.176200866699219,10734600,0.0,0.0
2000-02-01 00:00:00-05:00,14.176197108402047,14.407582262510894,13.89853492347143,14.345879554748535,8114600,0.0,0.0
2000-02-02 00:00:00-05:00,14.284171804356204,14.284171804356204,13.836827331001636,13.913955688476562,7164000,0.0,0.0
2000-02-03 00:00:00-05:00,13.913958413568558,14.006512460665466,13.590019248729378,13.636296272277832,9464400,0.0,0.0
2000-02-04 00:00:00-05:00,13.63629170735677,14.253318481445312,13.590014699300129,13.883102416992188,11501800,0.0,0.0
2000-02-07 00:00:00-05:00,13.883104429140197,14.222469204074734,13.713422041672926,14.037361145019531,7742800,0.0,0.0
2000-02-08 00:00:00-05:00,14.037362145595862,14.284172908595352,14.006510800220926,14.114490509033203,8261200,0.0,0.0
2000-02-09 00:00:00-05:00,14.114489523988022,14.253320568486265,14.00650982271161,14.068212509155273,7948600,0.0,0.0
2000-02-10 00:00:00-05:00,14.068218210171969,14.160772277344153,13.8831100758276,13.991089820861816,8031000,0.0,0.0
2000-02-11 00:00:00-05:00,13.805976809747307,13.805976809747307,13.543740378724173,13.713422775268555,7688600,0.0,0.0
2000-02-14 00:00:00-05:00,13.636298080514814,13.636298080514814,13.281507519596444,13.358635902404785,7134000,0.0,0.0
2000-02-15 00:00:00-05:00,13.358636963113256,13.759704585562384,13.142677474102186,13.744278907775879,7850800,0.0,0.0
2000-02-16 00:00:00-05:00,13.682572097733809,13.682572097733809,13.14267353694386,13.219801902770996,6869200,0.0,0.0
2000-02-17 00:00:00-05:00,13.219801720467661,13.219801720467661,12.633626148264895,12.911288261413574,11661000,0.0,0.0
2000-02-18 00:00:00-05:00,12.911287151113914,12.911287151113914,12.525645360459375,12.679902076721191,11443400,0.0,0.0
2000-02-22 00:00:00-05:00,12.679908766262773,12.988422361548972,12.463949249562434,12.772462844848633,10543000,0.0,0.0
2000-02-23 00:00:00-05:00,12.695333470367803,12.695333470367803,12.340542863054974,12.649056434631348,11021600,0.0,0.0
2000-02-24 00:00:00-05:00,12.463944342982963,12.463944342982963,11.924045763769591,12.294261932373047,15451600,0.0,0.0
2000-02-25 00:00:00-05:00,12.294265680961953,12.510225178494533,11.862346685896789,12.016603469848633,10905200,0.0,0.0
2000-02-28 00:00:00-05:00,12.01661009722034,12.26342108766389,11.738947732971345,12.170866966247559,10790800,0.0,0.0
2000-02-29 00:00:00-05:00,12.047455780303878,12.047455780303878,11.75436786759482,12.001178741455078,10346200,0.0,0.0
2000-03-01 00:00:00-05:00,12.140010867633071,12.679909699103412,12.140010867633071,12.587355613708496,15612200,0.0,0.0
2000-03-02 00:00:00-05:00,12.587347746495936,12.787881472849426,12.186280293788958,12.2479829788208,11358600,0.0,0.0
2000-03-03 00:00:00-05:00,12.24798684108287,12.433094954550118,12.109155755982435,12.371392250061035,9010600,0.0,0.0
2000-03-06 00:00:00-05:00,12.217133453914096,12.217133453914096,11.924045656408582,12.093728065490723,7866000,0.0,0.0
2000-03-07 00:00:00-05:00,12.093726808259595,12.093726808259595,11.060206787655778,11.630956649780273,23440200,0.0,0.0
2000-03-08 00:00:00-05:00,11.630959548448262,11.862344685353731,11.322446032574302,11.72351360321045,14441600,0.0,0.0
2000-03-09 00:00:00-05:00,11.723516433634224,11.738942113152163,11.322448766167788,11.538408279418945,12389400,0.0,0.0
2000-03-10 00:00:00-05:00,11.50755295910678,11.50755295910678,10.875100316582145,11.229890823364258,14059200,0.0,0.0
2000-03-13 00:00:00-05:00,10.97781352860587,10.97781352860587,10.683626706259592,10.838461875915527,15646400,0.085,0.0
2000-03-14 00:00:00-05:00,10.83847007366142,10.977821831751351,10.62170067218819,10.730085372924805,11162000,0.0,0.0
2000-03-15 00:00:00-05:00,10.776531906228184,11.844894983138737,10.776531906228184,11.782960891723633,22138200,0.0,0.0
2000-03-16 00:00:00-05:00,12.030701198769574,12.355855285222805,12.030701198769574,12.324888229370117,17610200,0.0,0.0
2000-03-17 00:00:00-05:00,12.324884904856598,12.371335476106056,12.07714852485948,12.170049667358398,14530800,0.0,0.0
2000-03-20 00:00:00-05:00,12.13908441217096,12.13908441217096,11.906831521631975,12.030699729919434,6755200,0.0,0.0
2000-03-21 00:00:00-05:00,12.030694902470682,12.309398259284674,11.73650802583369,12.247464179992676,8575800,0.0,0.0
2000-03-22 00:00:00-05:00,12.139086091344257,12.139086091344257,11.442327323346182,11.659096717834473,11884200,0.0,0.0
2000-03-23 00:00:00-05:00,11.659091614662334,11.984245564075227,11.504256400656192,11.643608093261719,10333800,0.0,0.0
2000-03-24 00:00:00-05:00,11.643608093261719,11.690058657463561,11.48877287925558,11.643608093261719,8769200,0.0,0.0
2000-03-27 00:00:00-05:00,11.643607271310374,11.674574311925562,11.210068702697754,11.210068702697754,10535400,0.0,0.0
2000-03-28 00:00:00-05:00,11.210072440357262,11.519742949759396,11.117171287536621,11.117171287536621,13673000,0.0,0.0
2000-03-29 00:00:00-05:00,11.225552368164061,11.659090942382813,11.225552368164061,11.612640380859375,16292600,0.0,0.0
2000-03-30 00:00:00-05:00,11.67457863109299,12.371337302709945,11.67457863109299,12.030699729919434,18795200,0.0,0.0
